player_damage,weapon_level,family,attack,displayed_damage
4700,58,Tri-Stringer,Full charge,18306
4700,58,Splatana Stamper,Horizontal slash,15255
4700,58,Splatana Stamper,Charged slash,27459
4700,58,Splatana Stamper,Charged slash (direct hit),33561
4700,59,Splattershot,Shot,5590
4700,59,Splattershot Jr.,Shot,4659
4700,59,Squelcher,Shot,8386
4700,59,Splat Roller,Horizontal swing,23295
4700,59,Splat Roller,Vertical swing,31060
4700,59,Splat Roller,Inkling on the go,18636
4700,59,Dynamo Roller,Horizontal swing,37272
4700,59,Dynamo Roller,Vertical swing,55909
4700,59,Dynamo Roller,Inkling on the go,93181
4700,59,E-liter,Full charge,83181
4700,59,E-liter,Minimum charge,7765
4700,59,Squiffer,Full charge,38825
4700,59,Squiffer,Minimum charge,7765
4700,59,Slosher,Single slosh,24848
4700,59,Sloshing Machine,Direct hit,31060
4700,59,Sloshing Machine,Explosion,18636
4700,59,Heavy Splatling,Shot,6988
4700,59,Mini Splatling,Shot,6056
4700,59,Splat Dualies,Shot,6056
4700,59,Glooga Dualies,Pre-Dodge Roll,8386
4700,59,Glooga Dualies,Post-Dodge Roll,12113
4700,59,Splat Brella,All shots hit,27954
4700,59,Splat Brella,Single shot,5590
4700,59,Splat Brella,Launched brella,23295
4700,59,Tenta Brella,All shots hit,55909
4700,59,Tenta Brella,Single shot,7920
4700,59,Tenta Brella,Launched brella,38825
4700,59,Blaster,Direct hit,34166
4700,59,Blaster,Explosion (max),23916
4700,59,Blaster,Explosion (min),17083
4700,59,Rapid Blaster Pro,Direct hit,27954
4700,59,Rapid Blaster Pro,Explosion,13977
4700,59,Octobrush,Brush swing,9318
4700,59,Octobrush,Inking on the go,6212
4700,59,Tri-Stringer,Explosion,6212
4700,59,Tri-Stringer,Full charge,18636
4700,59,Splatana Stamper,Horizontal slash,15530
4700,59,Splatana Stamper,Charged slash,27954
4700,59,Splatana Stamper,Charged slash (direct hit),34166
4700,60,Splattershot,Shot,5692
4700,60,Splattershot Jr.,Shot,4744
4700,60,Squelcher,Shot,8539
4700,60,Splat Roller,Horizontal swing,23720
4700,60,Splat Roller,Vertical swing,31627
4700,60,Splat Roller,Inkling on the go,18976
4700,60,Dynamo Roller,Horizontal swing,37953
4700,60,Dynamo Roller,Vertical swing,56929
4700,60,Dynamo Roller,Inkling on the go,94882
4700,60,E-liter,Full charge,94882
4700,60,E-liter,Minimum charge,7906
4700,60,Squiffer,Full charge,39534
4700,60,Squiffer,Minimum charge,7906
4700,60,Slosher,Single slosh,25302
4700,60,Sloshing Machine,Direct hit,31627
4700,60,Sloshing Machine,Explosion,18976
4700,60,Heavy Splatling,Shot,7116
4700,60,Mini Splatling,Shot,6167
4700,60,Splat Dualies,Shot,6167
4700,60,Glooga Dualies,Pre-Dodge Roll,8539
4700,60,Glooga Dualies,Post-Dodge Roll,12334
4700,60,Splat Brella,All shots hit,28464
4700,60,Splat Brella,Single shot,5692
4700,60,Splat Brella,Launched brella,23720
4700,60,Tenta Brella,All shots hit,56929
4700,60,Tenta Brella,Single shot,8065
4700,60,Tenta Brella,Launched brella,39534
4700,60,Blaster,Direct hit,34790
4700,60,Blaster,Explosion (max),24353
4700,60,Blaster,Explosion (min),17395
4700,60,Rapid Blaster Pro,Direct hit,28464
4700,60,Rapid Blaster Pro,Explosion,14232
4700,60,Octobrush,Brush swing,9488
4700,60,Octobrush,Inking on the go,6325
4700,60,Tri-Stringer,Explosion,6325
4700,60,Tri-Stringer,Full charge,18976
4700,60,Splatana Stamper,Horizontal slash,15813
4700,60,Splatana Stamper,Charged slash,28464
4700,60,Splatana Stamper,Charged slash (direct hit),34790
4700,61,Splattershot,Shot,5797
4700,61,Splattershot Jr.,Shot,4831
4700,61,Squelcher,Shot,8695
4700,61,Splat Roller,Horizontal swing,24155
4700,61,Splat Roller,Vertical swing,32207
4700,61,Splat Roller,Inkling on the go,19324
4700,61,Dynamo Roller,Horizontal swing,38648
4700,61,Dynamo Roller,Vertical swing,57972
4700,61,Dynamo Roller,Inkling on the go,96621
4700,61,E-liter,Full charge,96621
4700,61,E-liter,Minimum charge,8051
4700,61,Squiffer,Full charge,40258
4700,61,Squiffer,Minimum charge,8051
4700,61,Slosher,Single slosh,25765
4700,61,Sloshing Machine,Direct hit,32207
4700,61,Sloshing Machine,Explosion,19324
4700,61,Heavy Splatling,Shot,7246
4700,61,Mini Splatling,Shot,6280
4700,61,Splat Dualies,Shot,6280
4700,61,Glooga Dualies,Pre-Dodge Roll,8695
4700,61,Glooga Dualies,Post-Dodge Roll,12560
4700,61,Splat Brella,All shots hit,28986
4700,61,Splat Brella,Single shot,5797
4700,61,Splat Brella,Launched brella,24155
4700,61,Tenta Brella,All shots hit,57972
4700,61,Tenta Brella,Single shot,8212
4700,61,Tenta Brella,Launched brella,40258
4700,61,Blaster,Direct hit,35427
4700,61,Blaster,Explosion (max),24799
4700,61,Blaster,Explosion (min),17713
4700,61,Rapid Blaster Pro,Direct hit,28986
4700,61,Rapid Blaster Pro,Explosion,14493
4700,61,Octobrush,Brush swing,9662
4700,61,Octobrush,Inking on the go,6441
4700,61,Tri-Stringer,Explosion,6441
4700,61,Tri-Stringer,Full charge,19324
4700,61,Splatana Stamper,Horizontal slash,16103
4700,61,Splatana Stamper,Charged slash,28986
4700,61,Splatana Stamper,Charged slash (direct hit),35427
4700,62,Splattershot,Shot,5903
4700,62,Splattershot Jr.,Shot,4919
4700,62,Squelcher,Shot,8855
4700,62,Splat Roller,Horizontal swing,24599
4700,62,Splat Roller,Vertical swing,32799
4700,62,Splat Roller,Inkling on the go,19679
4700,62,Dynamo Roller,Horizontal swing,39359
4700,62,Dynamo Roller,Vertical swing,59038
4700,62,Dynamo Roller,Inkling on the go,98398
4700,62,E-liter,Full charge,98398
4700,62,E-liter,Minimum charge,8199
4700,62,Squiffer,Full charge,40999
4700,62,Squiffer,Minimum charge,8199
4700,62,Slosher,Single slosh,26239
4700,62,Sloshing Machine,Direct hit,32799
4700,62,Sloshing Machine,Explosion,19679
4700,62,Heavy Splatling,Shot,7379
4700,62,Mini Splatling,Shot,6395
4700,62,Splat Dualies,Shot,6395
4700,62,Glooga Dualies,Pre-Dodge Roll,8855
4700,62,Glooga Dualies,Post-Dodge Roll,12791
4700,62,Splat Brella,All shots hit,29519
4700,62,Splat Brella,Single shot,5903
4700,62,Splat Brella,Launched brella,24599
4700,62,Tenta Brella,All shots hit,59038
4700,62,Tenta Brella,Single shot,8363
4700,62,Tenta Brella,Launched brella,40999
4700,62,Blaster,Direct hit,36079
4700,62,Blaster,Explosion (max),25255
4700,62,Blaster,Explosion (min),18039
4700,62,Rapid Blaster Pro,Direct hit,29519
4700,62,Rapid Blaster Pro,Explosion,14759
4700,62,Octobrush,Brush swing,9839
4700,62,Octobrush,Inking on the go,6559
4700,62,Tri-Stringer,Explosion,6559
4700,62,Tri-Stringer,Full charge,19679
4700,62,Splatana Stamper,Horizontal slash,16399
4700,62,Splatana Stamper,Charged slash,29519
4700,62,Splatana Stamper,Charged slash (direct hit),36079
4700,63,Splattershot,Shot,6013
4700,63,Splattershot Jr.,Shot,5011
4700,63,Squelcher,Shot,9020
4700,63,Splat Roller,Horizontal swing,25056
4700,63,Splat Roller,Vertical swing,33408
4700,63,Splat Roller,Inkling on the go,20045
4700,63,Dynamo Roller,Horizontal swing,40090
4700,63,Dynamo Roller,Vertical swing,60135
4700,63,Dynamo Roller,Inkling on the go,100225
4700,63,E-liter,Full charge,100225
4700,63,E-liter,Minimum charge,8352
4700,63,Squiffer,Full charge,41760
4700,63,Squiffer,Minimum charge,8352
4700,63,Slosher,Single slosh,26726
4700,63,Sloshing Machine,Direct hit,33408
4700,63,Sloshing Machine,Explosion,20045
4700,63,Heavy Splatling,Shot,7516
4700,63,Mini Splatling,Shot,6514
4700,63,Splat Dualies,Shot,6514
4700,63,Glooga Dualies,Pre-Dodge Roll,9020
4700,63,Glooga Dualies,Post-Dodge Roll,13029
4700,63,Splat Brella,All shots hit,30067
4700,63,Splat Brella,Single shot,6013
4700,63,Splat Brella,Launched brella,25056
4700,63,Tenta Brella,All shots hit,60135
4700,63,Tenta Brella,Single shot,8519
4700,63,Tenta Brella,Launched brella,41760
4700,63,Blaster,Direct hit,36749
4700,63,Blaster,Explosion (max),25724
4700,63,Blaster,Explosion (min),18374
4700,63,Rapid Blaster Pro,Direct hit,30067
4700,63,Rapid Blaster Pro,Explosion,15033
4700,63,Octobrush,Brush swing,10022
4700,63,Octobrush,Inking on the go,6681
4700,63,Tri-Stringer,Explosion,6681
4700,63,Tri-Stringer,Full charge,20045
4700,63,Splatana Stamper,Horizontal slash,16704
4700,63,Splatana Stamper,Charged slash,30067
4700,63,Splatana Stamper,Charged slash (direct hit),36749
4700,64,Splattershot,Shot,6126
4700,64,Splattershot Jr.,Shot,5105
4700,64,Squelcher,Shot,9189
4700,64,Splat Roller,Horizontal swing,25525
4700,64,Splat Roller,Vertical swing,34034
4700,64,Splat Roller,Inkling on the go,20420
4700,64,Dynamo Roller,Horizontal swing,40840
4700,64,Dynamo Roller,Vertical swing,61261
4700,64,Dynamo Roller,Inkling on the go,102102
4700,64,E-liter,Full charge,102102
4700,64,E-liter,Minimum charge,8508
4700,64,Squiffer,Full charge,42542
4700,64,Squiffer,Minimum charge,8508
4700,64,Slosher,Single slosh,27227
4700,64,Sloshing Machine,Direct hit,34034
4700,64,Sloshing Machine,Explosion,20420
4700,64,Heavy Splatling,Shot,7657
4700,64,Mini Splatling,Shot,6636
4700,64,Splat Dualies,Shot,6636
4700,64,Glooga Dualies,Pre-Dodge Roll,9189
4700,64,Glooga Dualies,Post-Dodge Roll,13273
4700,64,Splat Brella,All shots hit,30630
4700,64,Splat Brella,Single shot,6126
4700,64,Splat Brella,Launched brella,25525
4700,64,Tenta Brella,All shots hit,61261
4700,64,Tenta Brella,Single shot,8678
4700,64,Tenta Brella,Launched brella,42542
4700,64,Blaster,Direct hit,37437
4700,64,Blaster,Explosion (max),26206
4700,64,Blaster,Explosion (min),18718
4700,64,Rapid Blaster Pro,Direct hit,30630
4700,64,Rapid Blaster Pro,Explosion,15315
4700,64,Octobrush,Brush swing,10210
4700,64,Octobrush,Inking on the go,6806
4700,64,Tri-Stringer,Explosion,6806
4700,64,Tri-Stringer,Full charge,20420
4700,64,Splatana Stamper,Horizontal slash,17017
4700,64,Splatana Stamper,Charged slash,30630
4700,64,Splatana Stamper,Charged slash (direct hit),37437
4700,65,Splattershot,Shot,6241
4700,65,Splattershot Jr.,Shot,5200
4700,65,Squelcher,Shot,9361
4700,65,Splat Roller,Horizontal swing,26004
4700,65,Splat Roller,Vertical swing,34672
4700,65,Splat Roller,Inkling on the go,20803
4700,65,Dynamo Roller,Horizontal swing,41607
4700,65,Dynamo Roller,Vertical swing,62410
4700,65,Dynamo Roller,Inkling on the go,104017
4700,65,E-liter,Full charge,104017
4700,65,E-liter,Minimum charge,8668
4700,65,Squiffer,Full charge,43340
4700,65,Squiffer,Minimum charge,8668
4700,65,Slosher,Single slosh,27738
4700,65,Sloshing Machine,Direct hit,34672
4700,65,Sloshing Machine,Explosion,20803
4700,65,Heavy Splatling,Shot,7801
4700,65,Mini Splatling,Shot,6761
4700,65,Splat Dualies,Shot,6761
4700,65,Glooga Dualies,Pre-Dodge Roll,9361
4700,65,Glooga Dualies,Post-Dodge Roll,13522
4700,65,Splat Brella,All shots hit,31205
4700,65,Splat Brella,Single shot,6241
4700,65,Splat Brella,Launched brella,26004
4700,65,Tenta Brella,All shots hit,62410
4700,65,Tenta Brella,Single shot,8841
4700,65,Tenta Brella,Launched brella,43340
4700,65,Blaster,Direct hit,38139
4700,65,Blaster,Explosion (max),26697
4700,65,Blaster,Explosion (min),19069
4700,65,Rapid Blaster Pro,Direct hit,31205
4700,65,Rapid Blaster Pro,Explosion,15602
4700,65,Octobrush,Brush swing,10401
4700,65,Octobrush,Inking on the go,6934
4700,65,Tri-Stringer,Explosion,6934
4700,65,Tri-Stringer,Full charge,20803
4700,65,Splatana Stamper,Horizontal slash,17336
4700,65,Splatana Stamper,Charged slash,31205
4700,65,Splatana Stamper,Charged slash (direct hit),38139
4700,66,Splattershot,Shot,6358
4700,66,Splattershot Jr.,Shot,5299
4700,66,Squelcher,Shot,9538
4700,66,Splat Roller,Horizontal swing,26495
4700,66,Splat Roller,Vertical swing,35327
4700,66,Splat Roller,Inkling on the go,21196
4700,66,Dynamo Roller,Horizontal swing,42393
4700,66,Dynamo Roller,Vertical swing,63589
4700,66,Dynamo Roller,Inkling on the go,105983
4700,66,E-liter,Full charge,105983
4700,66,E-liter,Minimum charge,8831
4700,66,Squiffer,Full charge,44159
4700,66,Squiffer,Minimum charge,8831
4700,66,Slosher,Single slosh,28262
4700,66,Sloshing Machine,Direct hit,35327
4700,66,Sloshing Machine,Explosion,21196
4700,66,Heavy Splatling,Shot,7948
4700,66,Mini Splatling,Shot,6888
4700,66,Splat Dualies,Shot,6888
4700,66,Glooga Dualies,Pre-Dodge Roll,9538
4700,66,Glooga Dualies,Post-Dodge Roll,13777
4700,66,Splat Brella,All shots hit,31794
4700,66,Splat Brella,Single shot,6358
4700,66,Splat Brella,Launched brella,26495
4700,66,Tenta Brella,All shots hit,63589
4700,66,Tenta Brella,Single shot,9008
4700,66,Tenta Brella,Launched brella,44159
4700,66,Blaster,Direct hit,38860
4700,66,Blaster,Explosion (max),27202
4700,66,Blaster,Explosion (min),19430
4700,66,Rapid Blaster Pro,Direct hit,31794
4700,66,Rapid Blaster Pro,Explosion,15897
4700,66,Octobrush,Brush swing,10598
4700,66,Octobrush,Inking on the go,7065
4700,66,Tri-Stringer,Explosion,7065
4700,66,Tri-Stringer,Full charge,21196
4700,66,Splatana Stamper,Horizontal slash,17663
4700,66,Splatana Stamper,Charged slash,31794
4700,66,Splatana Stamper,Charged slash (direct hit),38860
4700,67,Splattershot,Shot,6479
4700,67,Splattershot Jr.,Shot,5399
4700,67,Squelcher,Shot,9719
4700,67,Splat Roller,Horizontal swing,26999
4700,67,Splat Roller,Vertical swing,35999
4700,67,Splat Roller,Inkling on the go,21599
4700,67,Dynamo Roller,Horizontal swing,43199
4700,67,Dynamo Roller,Vertical swing,64799
4700,67,Dynamo Roller,Inkling on the go,107999
4700,67,E-liter,Full charge,107999
4700,67,E-liter,Minimum charge,8999
4700,67,Squiffer,Full charge,44999
4700,67,Squiffer,Minimum charge,8999
4700,67,Slosher,Single slosh,28799
4700,67,Sloshing Machine,Direct hit,35999
4700,67,Sloshing Machine,Explosion,21599
4700,67,Heavy Splatling,Shot,8099
4700,67,Mini Splatling,Shot,7019
4700,67,Splat Dualies,Shot,7019
4700,67,Glooga Dualies,Pre-Dodge Roll,9719
4700,67,Glooga Dualies,Post-Dodge Roll,14039
4700,67,Splat Brella,All shots hit,32399
4700,67,Splat Brella,Single shot,6479
4700,67,Splat Brella,Launched brella,26999
4700,67,Tenta Brella,All shots hit,64799
4700,67,Tenta Brella,Single shot,9179
4700,67,Tenta Brella,Launched brella,44999
4700,67,Blaster,Direct hit,39599
4700,67,Blaster,Explosion (max),27719
4700,67,Blaster,Explosion (min),19799
4700,67,Rapid Blaster Pro,Direct hit,32399
4700,67,Rapid Blaster Pro,Explosion,16199
4700,67,Octobrush,Brush swing,10799
4700,67,Octobrush,Inking on the go,7199
4700,67,Tri-Stringer,Explosion,7199
4700,67,Tri-Stringer,Full charge,21599
4700,67,Splatana Stamper,Horizontal slash,17999
4700,67,Splatana Stamper,Charged slash,32399
4700,67,Splatana Stamper,Charged slash (direct hit),39599
4700,68,Splattershot,Shot,6603
4700,68,Splattershot Jr.,Shot,5503
4700,68,Squelcher,Shot,9905
4700,68,Splat Roller,Horizontal swing,27516
4700,68,Splat Roller,Vertical swing,36688
4700,68,Splat Roller,Inkling on the go,22013
4700,68,Dynamo Roller,Horizontal swing,44026
4700,68,Dynamo Roller,Vertical swing,66039
4700,68,Dynamo Roller,Inkling on the go,110065
4700,68,E-liter,Full charge,110065
4700,68,E-liter,Minimum charge,9172
4700,68,Squiffer,Full charge,45860
4700,68,Squiffer,Minimum charge,9172
4700,68,Slosher,Single slosh,29350
4700,68,Sloshing Machine,Direct hit,36688
4700,68,Sloshing Machine,Explosion,22013
4700,68,Heavy Splatling,Shot,8254
4700,68,Mini Splatling,Shot,7154
4700,68,Splat Dualies,Shot,7154
4700,68,Glooga Dualies,Pre-Dodge Roll,9905
4700,68,Glooga Dualies,Post-Dodge Roll,14308
4700,68,Splat Brella,All shots hit,33019
4700,68,Splat Brella,Single shot,6603
4700,68,Splat Brella,Launched brella,27516
4700,68,Tenta Brella,All shots hit,66039
4700,68,Tenta Brella,Single shot,9355
4700,68,Tenta Brella,Launched brella,45860
4700,68,Blaster,Direct hit,40357
4700,68,Blaster,Explosion (max),28250
4700,68,Blaster,Explosion (min),20178
4700,68,Rapid Blaster Pro,Direct hit,33019
4700,68,Rapid Blaster Pro,Explosion,16509
4700,68,Octobrush,Brush swing,11006
4700,68,Octobrush,Inking on the go,7337
4700,68,Tri-Stringer,Explosion,7337
4700,68,Tri-Stringer,Full charge,22013
4700,68,Splatana Stamper,Horizontal slash,18344
4700,68,Splatana Stamper,Charged slash,33019
4700,68,Splatana Stamper,Charged slash (direct hit),40357
4700,69,Splattershot,Shot,6730
4700,69,Splattershot Jr.,Shot,5609
4700,69,Squelcher,Shot,10096
4700,69,Splat Roller,Horizontal swing,28045
4700,69,Splat Roller,Vertical swing,37394
4700,69,Splat Roller,Inkling on the go,22436
4700,69,Dynamo Roller,Horizontal swing,44872
4700,69,Dynamo Roller,Vertical swing,67309
4700,69,Dynamo Roller,Inkling on the go,112182
4700,69,E-liter,Full charge,112182
4700,69,E-liter,Minimum charge,9348
4700,69,Squiffer,Full charge,46742
4700,69,Squiffer,Minimum charge,9348
4700,69,Slosher,Single slosh,29915
4700,69,Sloshing Machine,Direct hit,37394
4700,69,Sloshing Machine,Explosion,22436
4700,69,Heavy Splatling,Shot,8413
4700,69,Mini Splatling,Shot,7291
4700,69,Splat Dualies,Shot,7291
4700,69,Glooga Dualies,Pre-Dodge Roll,10096
4700,69,Glooga Dualies,Post-Dodge Roll,14583
4700,69,Splat Brella,All shots hit,33654
4700,69,Splat Brella,Single shot,6730
4700,69,Splat Brella,Launched brella,28045
4700,69,Tenta Brella,All shots hit,67309
4700,69,Tenta Brella,Single shot,9535
4700,69,Tenta Brella,Launched brella,46742
4700,69,Blaster,Direct hit,41133
4700,69,Blaster,Explosion (max),28793
4700,69,Blaster,Explosion (min),20566
4700,69,Rapid Blaster Pro,Direct hit,33654
4700,69,Rapid Blaster Pro,Explosion,16827
4700,69,Octobrush,Brush swing,11218
4700,69,Octobrush,Inking on the go,7478
4700,69,Tri-Stringer,Explosion,7478
4700,69,Tri-Stringer,Full charge,22436
4700,69,Splatana Stamper,Horizontal slash,18697
4700,69,Splatana Stamper,Charged slash,33654
4700,69,Splatana Stamper,Charged slash (direct hit),41133
4700,70,Splattershot,Shot,6860
4700,70,Splattershot Jr.,Shot,5717
4700,70,Squelcher,Shot,10291
4700,70,Splat Roller,Horizontal swing,28587
4700,70,Splat Roller,Vertical swing,38116
4700,70,Splat Roller,Inkling on the go,22869
4700,70,Dynamo Roller,Horizontal swing,45739
4700,70,Dynamo Roller,Vertical swing,68609
4700,70,Dynamo Roller,Inkling on the go,114349
4700,70,E-liter,Full charge,114349
4700,70,E-liter,Minimum charge,9529
4700,70,Squiffer,Full charge,47645
4700,70,Squiffer,Minimum charge,9529
4700,70,Slosher,Single slosh,30493
4700,70,Sloshing Machine,Direct hit,38116
4700,70,Sloshing Machine,Explosion,22869
4700,70,Heavy Splatling,Shot,8576
4700,70,Mini Splatling,Shot,7432
4700,70,Splat Dualies,Shot,7432
4700,70,Glooga Dualies,Pre-Dodge Roll,10291
4700,70,Glooga Dualies,Post-Dodge Roll,14865
4700,70,Splat Brella,All shots hit,34304
4700,70,Splat Brella,Single shot,6860
4700,70,Splat Brella,Launched brella,28587
4700,70,Tenta Brella,All shots hit,68609
4700,70,Tenta Brella,Single shot,9719
4700,70,Tenta Brella,Launched brella,47645
4700,70,Blaster,Direct hit,41928
4700,70,Blaster,Explosion (max),29349
4700,70,Blaster,Explosion (min),20964
4700,70,Rapid Blaster Pro,Direct hit,34304
4700,70,Rapid Blaster Pro,Explosion,17152
4700,70,Octobrush,Brush swing,11434
4700,70,Octobrush,Inking on the go,7623
4700,70,Tri-Stringer,Explosion,7623
4700,70,Tri-Stringer,Full charge,22869
4700,70,Splatana Stamper,Horizontal slash,19058
4700,70,Splatana Stamper,Charged slash,34304
4700,70,Splatana Stamper,Charged slash (direct hit),41928
4700,71,Splattershot,Shot,6994
4700,71,Splattershot Jr.,Shot,5828
4700,71,Squelcher,Shot,10492
4700,71,Splat Roller,Horizontal swing,29144
4700,71,Splat Roller,Vertical swing,38859
4700,71,Splat Roller,Inkling on the go,23315
4700,71,Dynamo Roller,Horizontal swing,46631
4700,71,Dynamo Roller,Vertical swing,69947
4700,71,Dynamo Roller,Inkling on the go,116579
4700,71,E-liter,Full charge,116579
4700,71,E-liter,Minimum charge,9714
4700,71,Squiffer,Full charge,48574
4700,71,Squiffer,Minimum charge,9714
4700,71,Slosher,Single slosh,31087
4700,71,Sloshing Machine,Direct hit,38859
4700,71,Sloshing Machine,Explosion,23315
4700,71,Heavy Splatling,Shot,8743
4700,71,Mini Splatling,Shot,7577
4700,71,Splat Dualies,Shot,7577
4700,71,Glooga Dualies,Pre-Dodge Roll,10492
4700,71,Glooga Dualies,Post-Dodge Roll,15155
4700,71,Splat Brella,All shots hit,34973
4700,71,Splat Brella,Single shot,6994
4700,71,Splat Brella,Launched brella,29144
4700,71,Tenta Brella,All shots hit,69947
4700,71,Tenta Brella,Single shot,9909
4700,71,Tenta Brella,Launched brella,48574
4700,71,Blaster,Direct hit,42745
4700,71,Blaster,Explosion (max),29922
4700,71,Blaster,Explosion (min),21372
4700,71,Rapid Blaster Pro,Direct hit,34973
4700,71,Rapid Blaster Pro,Explosion,17486
4700,71,Octobrush,Brush swing,11657
4700,71,Octobrush,Inking on the go,7771
4700,71,Tri-Stringer,Explosion,7771
4700,71,Tri-Stringer,Full charge,23315
4700,71,Splatana Stamper,Horizontal slash,19429
4700,71,Splatana Stamper,Charged slash,34973
4700,71,Splatana Stamper,Charged slash (direct hit),42745
4700,72,Splattershot,Shot,7131
4700,72,Splattershot Jr.,Shot,5943
4700,72,Squelcher,Shot,10697
4700,72,Splat Roller,Horizontal swing,29715
4700,72,Splat Roller,Vertical swing,39620
4700,72,Splat Roller,Inkling on the go,23772
4700,72,Dynamo Roller,Horizontal swing,47544
4700,72,Dynamo Roller,Vertical swing,71316
4700,72,Dynamo Roller,Inkling on the go,118860
4700,72,E-liter,Full charge,118860
4700,72,E-liter,Minimum charge,9905
4700,72,Squiffer,Full charge,49525
4700,72,Squiffer,Minimum charge,9905
4700,72,Slosher,Single slosh,31696
4700,72,Sloshing Machine,Direct hit,39620
4700,72,Sloshing Machine,Explosion,23772
4700,72,Heavy Splatling,Shot,8914
4700,72,Mini Splatling,Shot,7725
4700,72,Splat Dualies,Shot,7725
4700,72,Glooga Dualies,Pre-Dodge Roll,10697
4700,72,Glooga Dualies,Post-Dodge Roll,15451
4700,72,Splat Brella,All shots hit,35658
4700,72,Splat Brella,Single shot,7131
4700,72,Splat Brella,Launched brella,29715
4700,72,Tenta Brella,All shots hit,71316
4700,72,Tenta Brella,Single shot,10103
4700,72,Tenta Brella,Launched brella,49525
4700,72,Blaster,Direct hit,43582
4700,72,Blaster,Explosion (max),30507
4700,72,Blaster,Explosion (min),21791
4700,72,Rapid Blaster Pro,Direct hit,35658
4700,72,Rapid Blaster Pro,Explosion,17829
4700,72,Octobrush,Brush swing,11886
4700,72,Octobrush,Inking on the go,7924
4700,72,Tri-Stringer,Explosion,7924
4700,72,Tri-Stringer,Full charge,23772
4700,72,Splatana Stamper,Horizontal slash,19810
4700,72,Splatana Stamper,Charged slash,35658
4700,72,Splatana Stamper,Charged slash (direct hit),43582
4700,73,Splattershot,Shot,7217
4700,73,Splattershot Jr.,Shot,6059
4700,73,Squelcher,Shot,10907
4700,73,Splat Roller,Horizontal swing,30297
4700,73,Splat Roller,Vertical swing,40397
4700,73,Splat Roller,Inkling on the go,24238
4700,73,Dynamo Roller,Horizontal swing,48476
4700,73,Dynamo Roller,Vertical swing,72714
4700,73,Dynamo Roller,Inkling on the go,121191
4700,73,E-liter,Full charge,121191
4700,73,E-liter,Minimum charge,10099
4700,73,Squiffer,Full charge,50496
4700,73,Squiffer,Minimum charge,10099
4700,73,Slosher,Single slosh,32317
4700,73,Sloshing Machine,Direct hit,40397
4700,73,Sloshing Machine,Explosion,24238
4700,73,Heavy Splatling,Shot,9089
4700,73,Mini Splatling,Shot,7877
4700,73,Splat Dualies,Shot,7877
4700,73,Glooga Dualies,Pre-Dodge Roll,10907
4700,73,Glooga Dualies,Post-Dodge Roll,15754
4700,73,Splat Brella,All shots hit,36357
4700,73,Splat Brella,Single shot,7271
4700,73,Splat Brella,Launched brella,30297
4700,73,Tenta Brella,All shots hit,72714
4700,73,Tenta Brella,Single shot,10301
4700,73,Tenta Brella,Launched brella,50496
4700,73,Blaster,Direct hit,44436
4700,73,Blaster,Explosion (max),31105
4700,73,Blaster,Explosion (min),22218
4700,73,Rapid Blaster Pro,Direct hit,36357
4700,73,Rapid Blaster Pro,Explosion,18178
4700,73,Octobrush,Brush swing,12119
4700,73,Octobrush,Inking on the go,8079
4700,73,Tri-Stringer,Explosion,8079
4700,73,Tri-Stringer,Full charge,24238
4700,73,Splatana Stamper,Horizontal slash,20198
4700,73,Splatana Stamper,Charged slash,36357
4700,73,Splatana Stamper,Charged slash (direct hit),44436
4700,74,Splattershot,Shot,7415
4700,74,Splattershot Jr.,Shot,6179
4700,74,Squelcher,Shot,11122
4700,74,Splat Roller,Horizontal swing,30896
4700,74,Splat Roller,Vertical swing,41195
4700,74,Splat Roller,Inkling on the go,24717
4700,74,Dynamo Roller,Horizontal swing,49434
4700,74,Dynamo Roller,Vertical swing,74151
4700,74,Dynamo Roller,Inkling on the go,123585
4700,74,E-liter,Full charge,123585
4700,74,E-liter,Minimum charge,10298
4700,74,Squiffer,Full charge,51493
4700,74,Squiffer,Minimum charge,10298
4700,74,Slosher,Single slosh,32956
4700,74,Sloshing Machine,Direct hit,41195
4700,74,Sloshing Machine,Explosion,24717
4700,74,Heavy Splatling,Shot,9268
4700,74,Mini Splatling,Shot,8033
4700,74,Splat Dualies,Shot,8033
4700,74,Glooga Dualies,Pre-Dodge Roll,11122
4700,74,Glooga Dualies,Post-Dodge Roll,16066
4700,74,Splat Brella,All shots hit,37075
4700,74,Splat Brella,Single shot,7415
4700,74,Splat Brella,Launched brella,30896
4700,74,Tenta Brella,All shots hit,74151
4700,74,Tenta Brella,Single shot,10504
4700,74,Tenta Brella,Launched brella,51493
4700,74,Blaster,Direct hit,45314
4700,74,Blaster,Explosion (max),31720
4700,74,Blaster,Explosion (min),22657
4700,74,Rapid Blaster Pro,Direct hit,37075
4700,74,Rapid Blaster Pro,Explosion,18537
4700,74,Octobrush,Brush swing,12358
4700,74,Octobrush,Inking on the go,8239
4700,74,Tri-Stringer,Explosion,8239
4700,74,Tri-Stringer,Full charge,24717
4700,74,Splatana Stamper,Horizontal slash,20597
4700,74,Splatana Stamper,Charged slash,37075
4700,74,Splatana Stamper,Charged slash (direct hit),45314
4700,75,Splattershot,Shot,7562
4700,75,Splattershot Jr.,Shot,6302
4700,75,Squelcher,Shot,11343
4700,75,Splat Roller,Horizontal swing,31510
4700,75,Splat Roller,Vertical swing,42014
4700,75,Splat Roller,Inkling on the go,25208
4700,75,Dynamo Roller,Horizontal swing,50416
